#{"t_start": 1774912042.6845925, "env_id": "None"}
r,l,t
14.054113,15,812.110913
7.1234064,8,812.110945
6.4068556,9,813.898951
6.5564337,8,813.899045
1.597429,3,813.899065
7.357564,9,813.899082
4.003446,6,813.899097
6.9590125,8,816.522981
3.197027,5,816.523054
11.055089,15,816.523068
4.801955,7,816.523078
7.765956,9,820.20919
11.476869,14,821.902958
13.121557,14,821.903046
2.3993287,4,824.79941
4.5547743,6,824.799495
5.599013,8,824.799515
4.8508067,7,826.422848
4.959018,6,826.422915
4.760184,6,826.422928
16.520885,19,826.422939
8.000204,11,828.254554
14.25579,17,828.254631
1.6000372,3,828.254649
1.9583726,3,830.077166
1.597429,3,834.419653
11.167039,14,834.419728
2.3959103,4,834.419749
11.358985,13,834.419764
12.156039,14,836.470458
2.403409,4,836.470563
12.389412,14,838.41222
21.959011,23,838.412296
8.808419,12,841.078503
9.611401,13,841.078602
4.003446,6,843.087359
13.757918,15,844.955117
26.02269,30,844.955193
12.952931,14,844.95521
7.2102275,10,849.599302
5.7653165,8,851.315413
11.676242,18,851.316812
6.0803466,8,851.31689
11.215908,15,851.316955
6.4068556,9,853.407719
2.5634325,4,853.407792
9.964055,13,853.407806
14.994298,22,853.407816
6.760328,9,853.407825
5.96847,8,855.403319
6.8611727,9,855.403399
24.58059,30,855.403418
7.1958385,9,855.40343
18.973242,25,855.403442
12.018317,17,858.248115
21.85944,28,858.248194
6.675746,8,858.248213
0.98938525,2,860.103927
1.8003644,3,860.104012
22.36046,30,860.104031
21.181168,27,860.104045
2.3959103,4,860.10406
13.962859,17,861.913898
23.353285,30,863.815761
17.048248,23,863.815824
5.7650595,8,866.822968
22.91051,30,866.823038
1.9602091,3,866.823054
4.3561063,6,866.823068
19.493988,27,866.823079
4.3561063,6,866.823091
6.9590125,8,868.741433
16.962858,20,868.741504
1.7649229,3,872.433202
10.959831,13,872.433287
6.5564337,8,872.433311
5.9571724,7,875.308318
13.60501,16,875.308575
23.880104,30,875.308713
2.9592168,4,875.308826
2.5824723,4,875.308943
3.555776,5,877.291592
20.020298,25,877.29167
19.662361,25,877.291692
4.851171,6,877.291707
10.757918,12,877.291721
7.794132,9,877.291735
5.1187043,6,879.114153
4.761147,6,879.11424
1.9583726,3,880.817743
2.9195397,4,880.817822
18.161322,20,880.817838
8.790901,10,880.81785
8.718972,10,880.817862
11.357734,13,880.817872
16.360355,18,883.804011
2.9894383,4,883.804083
11.552739,13,883.8041
5.955059,7,883.804113
3.9590473,5,883.804125
8.606834,11,883.804136
6.3660297,8,885.603211
18.555998,20,885.603295
2.8511958,4,887.305383
14.75263,16,887.305463
4.9553313,6,887.305485
3.6523378,5,887.305501
12.357269,14,887.305514
5.5876064,7,889.08773
10.561483,12,889.087821
5.765957,7,889.087847
3.794167,5,891.891267
4.8863378,7,891.891364
6.9571624,8,893.688272
3.9590473,5,893.688361
2.2773986,3,893.688381
4.726193,6,893.688397
18.872183,21,895.611701
2.7613456,4,895.611792
6.195803,7,895.611811
5.123407,6,895.611826
1.9602091,3,897.470617
6.9590125,8,897.471126
9.55944,11,900.222987
1.9602091,3,900.247653
1.0508548,2,900.247686
3.0541215,4,902.018719
1.9194621,3,902.018788
3.121578,4,904.071853
6.0541134,7,904.072026
1.9583726,3,904.072103
4.8554835,6,905.899138
9.557848,11,905.899216
7.4079847,9,905.899239
11.758299,13,908.678618
2.7591155,4,908.679126
22.610985,25,908.679325
8.010185,10,908.679496
3.2753794,4,910.801392
11.355827,13,910.801473
10.758299,12,912.72494
11.66108,14,912.725162
7.195799,8,912.725254
14.6606865,17,912.725333
12.922313,14,912.72541
24.346182,26,912.725487
3.9590473,5,914.533752
12.360193,14,914.533819
1.9602091,3,914.533838
5.9590135,7,914.533853
10.959012,12,914.533866
18.186205,20,914.533879
4.9571724,6,917.52901
7.7582994,9,919.405897
29.75249,30,919.406019
11.760149,13,919.406046
10.955313,12,919.406065
3.9590473,5,919.406082
1.278391,2,921.242967
19.758305,21,921.243039
1.9602091,3,921.243058
5.9590135,7,921.243071
18.388767,20,921.243084
7.9590125,9,921.243095
9.20912,11,921.243106
2.9573765,4,922.873072
3.9590473,5,922.873157
7.9571667,9,922.873177
28.873058,30,925.449039
5.9590135,7,925.449147
17.392315,19,925.449178
15.7583,17,925.449202
4.957168,6,927.250561
4.957168,6,927.250811
8.43656,10,927.250922
3.40935,5,928.868711
1.9894304,3,928.868836
4.210486,6,930.590966
6.9590125,8,930.591058
4.2082677,6,930.591079
4.2772,5,930.591095
0.96601653,2,930.59111
22.450304,24,930.591128
1.9602091,3,930.591143
0.96601653,2,933.202624
10.959012,12,933.210198
3.9590473,5,933.210264
5.7583084,7,935.069756
3.9590473,5,935.069925
10.95137,12,937.068874
13.723446,15,937.069397
1.9602091,3,937.069661
7.760149,9,939.098777
7.4061346,9,939.098861
3.7581232,5,941.593441
9.992973,11,941.593526
3.9590473,5,941.593545
3.9590473,5,941.593561
14.275344,15,943.553641
13.955048,15,943.553739
9.756078,11,943.553763
3.9590473,5,943.553782
9.052249,10,945.292056
13.555339,15,945.292147
5.9571633,7,945.292168
11.07425,12,945.292184
4.98944,6,945.2922
8.959012,10,945.292216
7.758299,9,947.117447
1.9602091,3,947.117533
12.35834,14,947.117556
4.959018,6,949.851564
6.9590125,8,949.851635
18.95716,20,949.851661
17.161324,19,949.851676
3.7581232,5,951.720069
1.9602091,3,951.720152
10.955317,12,955.606229
1.597429,3,955.606308
19.95716,21,955.606325
6.9590125,8,955.606339
10.957162,12,955.606352
1.9602091,3,958.324277
4.5566325,6,958.324361
7.9590125,9,958.324384
20.35466,22,958.324401
2.7591155,4,958.324419
5.957164,7,958.324435
9.955312,11,960.279176
14.98389,16,960.279256
5.556463,7,960.279279
6.9590125,8,960.279295
17.756077,19,960.279312
6.7542114,8,960.279328
5.9553266,7,960.279342
11.953207,13,962.221036
6.2771945,7,962.221121
17.9553,19,962.221141
2.5634325,4,964.19453
6.9571624,8,964.194617
6.9590125,8,964.194634
1.9602091,3,966.920918
9.98944,11,966.921005
17.957167,19,966.921027
1.9583726,3,966.921045
3.9571974,5,968.894845
9.953454,11,968.894941
2.6800952,4,968.894964
12.554578,14,970.821039
1.9602091,3,970.821136
5.7560744,7,972.668931
15.955048,17,972.669431
4.9571686,6,972.669499
9.957162,11,972.669545
1.5982071,3,975.238609
4.5566325,6,975.238669
6.5564337,8,975.238681
1.9602091,3,975.238689
7.754228,9,975.238697
4.1166606,5,977.282796
7.7560687,9,977.28289
3.1974342,5,977.282911
6.9555836,8,977.282927
4.110474,5,979.148363
7.756061,9,979.148442
9.955575,11,979.148458
8.756068,10,979.14847
7.3530746,9,981.091289
2.5152087,4,981.091389
20.752377,22,981.091409
1.7649229,3,981.091426
1.7649229,3,981.09144
13.959012,15,983.642428
15.271907,16,983.642513
9.195055,11,983.642534
2.757267,4,983.642549
6.601212,8,983.642563
11.98944,13,983.642575
18.95716,20,983.642587
1.9602091,3,985.515418
1.9602091,3,985.515497
7.403205,9,985.515516
3.2000465,5,985.51553
4.8045826,7,987.486869
1.7671529,3,987.48695
12.364321,15,987.491134
4.050159,5,987.491187
8.003845,11,987.491222
6.3979225,9,989.371032
13.988406,16,992.218259
7.6757407,9,992.218332
2.5152283,4,992.218346
3.200465,5,994.207536
4.801955,7,994.207616
1.6000372,3,994.207637
3.1970465,5,994.207653
4.003446,6,996.226153
7.9571667,9,996.226419
3.197027,5,996.226531
8.959012,10,998.083763
22.206146,25,998.083853
1.6000372,3,1000.586917
1.597429,3,1002.280064
8.009129,11,1004.069575
9.98944,11,1004.069695
19.583418,21,1005.896475
10.756061,12,1005.896569
7.207992,10,1005.896592
14.273757,15,1005.89661
7.207992,10,1008.890636
8.062159,11,1010.82674
8.810265,12,1010.82682
11.215908,15,1010.82684
2.398546,4,1010.826854
9.606956,13,1010.826867
7.202709,10,1012.714802
4.801955,7,1012.714893
1.7140921,3,1012.71492
2.5152087,4,1014.415454
22.328772,25,1017.178996
8.804981,12,1017.179116
9.611401,13,1019.026517
16.233772,24,1020.880464
3.316735,5,1020.880551
12.533419,16,1020.880572
1.597429,3,1025.586547
14.368957,18,1025.586643
19.756712,21,1025.586668
15.973856,20,1025.586686
12.014809,16,1027.451139
12.368105,15,1029.219628
5.892061,9,1029.219821
6.8042746,9,1031.126256
8.803966,12,1031.126344
9.609555,13,1031.126365
7.2020817,10,1033.898685
5.605719,8,1033.898778
18.570414,22,1035.797717
13.195812,15,1035.797807
6.960036,9,1035.79783
9.776281,13,1035.797846
5.1979275,7,1035.797862
3.1960104,5,1035.797878
22.9507,30,1035.797894
20.3226,29,1037.809468
1.9602091,3,1039.679291
16.569592,21,1039.679558
4.884284,7,1039.679693
10.771375,15,1042.730277
11.258389,14,1042.730728
4.959018,6,1044.668851
2.7591155,4,1044.668946
4.3561063,6,1044.668971
5.7601547,7,1044.668988
0.98509765,2,1044.669005
23.670265,30,1046.522813
4.5194063,6,1046.522878
4.1234093,5,1046.522892
4.076135,5,1046.522901
25.205349,29,1046.52291
18.39014,23,1048.277516
4.959018,6,1051.193722
1.597429,3,1051.19381
5.556463,7,1051.193834
3.557625,5,1051.193848
4.5566325,6,1053.222338
22.182833,28,1053.222599
1.9602091,3,1053.222743
9.354909,11,1053.222878
11.360186,13,1053.22301
1.7882915,3,1053.223141
1.783965,3,1053.22327
17.406443,22,1053.223399
3.0541215,4,1053.223518
10.15423,12,1053.223536
24.197432,27,1053.223553
3.7581232,5,1055.218657
22.64708,29,1055.218718
17.93553,22,1057.019784
5.9590135,7,1057.019855
1.9602091,3,1057.01987
17.771135,22,1057.01988
1.9974614,3,1059.937224
6.0541134,7,1059.937314
1.7649229,3,1059.940904
9.85302,11,1059.940939
15.957176,18,1059.940959
11.354909,13,1059.940975
11.123406,12,1061.930443
18.268806,22,1061.930524
3.9590473,5,1063.889011
4.054115,5,1063.889098
1.9602091,3,1063.889122
12.757918,14,1065.698123
18.995121,21,1065.698212
1.9894304,3,1065.698241
5.9590135,7,1065.698259
3.9590473,5,1068.538713
6.0541134,7,1068.538795
18.56371,21,1070.294601
1.9602091,3,1071.972761
10.959012,12,1071.972931
5.277195,6,1071.973001
7.9590125,9,1071.973061
8.959012,10,1071.973116
5.9590135,7,1071.97317
4.05059,5,1071.973223
6.9590125,8,1073.783733
1.9602091,3,1073.783832
5.9590135,7,1073.783856
11.277194,12,1073.783874
10.959012,12,1076.818934
6.999537,8,1076.819024
2.9224153,4,1078.769747
10.855289,12,1078.76985
1.9602091,3,1078.769897
5.9571633,7,1078.76992
10.790574,12,1080.792666
14.959012,16,1080.792746
18.195797,19,1082.782116
16.760178,18,1082.78222
3.9590473,5,1082.782249
6.2753487,7,1082.78227
3.9590473,5,1085.311418
7.9590125,9,1085.311591
4.959018,6,1085.311638
14.554578,16,1087.111354
0.96601653,2,1087.111434
5.123407,6,1088.985657
5.9590135,7,1088.985744
13.957162,15,1090.691171
7.9590125,9,1090.691264
11.959012,13,1093.678954
13.957162,15,1093.679064
6.1234064,7,1093.679098
3.9590473,5,1093.679126
19.123405,20,1095.512467
15.758299,17,1095.512544
18.95716,20,1097.342208
7.9571624,9,1097.342329
7.9590125,9,1099.271463
8.959012,10,1099.27159
20.959011,22,1099.271638
14.957163,16,1099.271677
15.98944,17,1099.271714
21.757917,23,1101.792923
5.9590135,7,1101.793168
6.98944,8,1101.793307
13.959012,15,1103.693532
8.959012,10,1103.693628
4.054115,5,1103.702025
17.95716,19,1103.702093
10.054113,11,1103.702117
12.957162,14,1105.627166
12.123406,13,1105.62725
3.9571974,5,1105.627274
2.9592168,4,1107.483029
15.959012,17,1107.483114
5.9590135,7,1107.483139
3.9590473,5,1110.182477
16.191633,17,1110.182555
11.955048,13,1110.182575
17.120531,18,1110.182589
4.959018,6,1112.106346
11.987567,13,1112.106415
1.1985551,2,1112.106429
1.9583726,3,1112.106438
1.278391,2,1112.106447
10.959012,12,1114.209613
3.9590473,5,1114.209683
3.9590473,5,1114.209698
5.9590135,7,1116.069234
7.9590125,9,1116.069338
12.959012,14,1116.078023
1.597429,3,1116.078094
10.193684,11,1116.078116
6.952932,8,1116.078134
1.9229141,3,1116.07815
11.957162,13,1116.078166
6.9590125,8,1119.069138
1.9583726,3,1119.069461
9.957162,11,1119.069648
1.597429,3,1119.069815
5.9590135,7,1119.070026
3.9572065,5,1121.032865
9.197648,10,1121.032937
20.95531,22,1121.032956
3.1976752,4,1122.912981
10.959012,12,1122.913056
1.597429,3,1122.913072
0.96601653,2,1122.913083
5.9571633,7,1122.913093
6.119443,7,1124.733872
14.955048,16,1124.733953
1.597429,3,1124.734013
14.953461,16,1124.73403
2.3959103,4,1124.734045
5.9590135,7,1127.387129
9.957162,11,1127.387219
0.8011364,2,1127.387237
8.959012,10,1127.387251
9.957162,11,1127.387264
3.2023098,5,1127.387278
19.95716,21,1129.38402
1.597429,3,1129.38411
7.9590125,9,1133.023563
2.4011736,4,1133.023643
5.9590135,7,1133.023665
1.597429,3,1133.023681
17.95345,19,1133.023697
13.955312,15,1133.023715
3.316345,5,1135.799409
7.202709,10,1135.799502
8.807637,12,1137.721864
4.801955,7,1141.027169
7.2610226,10,1141.02727
5.605719,8,1141.02729
17.275343,18,1143.731222
8.011364,11,1143.731318
9.613636,13,1143.747632
3.2023098,5,1143.747706
2.4011905,4,1145.789673
14.753951,16,1145.789753
6.399354,9,1145.789772
10.409909,14,1145.789787
1.9583726,3,1147.424092
12.565334,16,1149.318823
7.207992,10,1149.318896
6.4027753,9,1152.115227
12.0054455,16,1153.904087
2.403409,4,1153.904193
6.4015727,9,1153.914032
2.398546,4,1153.914114
3.1996822,5,1155.882027
14.416372,19,1155.882115
3.9981632,6,1155.882138
11.55945,14,1155.882154
1.6471453,3,1160.61193
1.597429,3,1160.612195
13.6077175,18,1160.612222
4.0008187,6,1162.515469
13.158695,15,1164.511479
15.214069,20,1164.511571
2.398546,4,1164.516923
1.597429,3,1166.415569
12.012181,16,1166.415656
8.006501,11,1166.415682
8.8125,12,1169.236618
8.8125,12,1169.236815
1.597429,3,1171.183971
6.409091,9,1173.005067
17.744314,23,1173.005161
4.0056815,6,1173.005185
16.82386,22,1179.295272
21.878841,30,1179.295372
24.031849,30,1181.010891
7.2053647,10,1181.01098
21.852377,30,1181.011002
12.141736,16,1181.011018
9.659147,13,1182.876913
3.2000933,5,1182.877006
6.5691085,9,1182.877028
6.4015727,9,1185.778251
10.694108,14,1185.778359
19.227268,25,1185.786111
21.611506,30,1185.786183
16.986506,22,1187.522952
1.7649229,3,1187.523047
1.7649229,3,1187.523065
7.463486,10,1187.523078
22.955006,30,1187.52309
21.95734,30,1189.220175
21.962643,30,1189.220265
14.77839,19,1189.220286
1.597429,3,1189.220303
7.800895,10,1189.220319
21.962004,30,1191.069553
13.373989,17,1191.078028
14.567792,18,1191.078104
1.5982071,3,1191.078137
20.192383,28,1194.012748
17.704493,23,1194.012813
9.560289,12,1194.012828
5.3879843,7,1195.917091
4.9571686,6,1195.917168
1.9602091,3,1197.87485
4.756096,6,1197.874963
2.7591155,4,1197.875
3.9988117,5,1197.875034
5.356678,7,1199.668862
4.7579536,6,1199.669305
8.387992,10,1199.669603
11.089706,14,1199.669882
4.790576,6,1199.670202
4.7579536,6,1202.269203
6.0541134,7,1202.269363
0.96601653,2,1204.017572
25.978298,30,1204.017652
1.9602091,3,1204.017675
5.9590135,7,1205.715615
22.460585,26,1205.715696
9.959012,11,1207.485272
3.9572065,5,1207.485356
2.9573765,4,1207.485379
19.389557,23,1210.393139
4.761147,6,1212.116101
5.9571633,7,1212.11616
7.7611413,9,1212.116174
14.559435,16,1212.116184
16.487404,19,1212.116192
1.9602091,3,1214.01824
10.85302,12,1214.018335
10.121556,11,1214.018354
8.052263,9,1214.018369
10.957162,12,1214.018383
21.199667,24,1214.018396
1.9602091,3,1215.935402
4.760184,6,1215.935485
15.554578,17,1215.93551
5.9590135,7,1215.935527
12.406134,14,1215.935545
4.959018,6,1218.785277
12.959012,14,1218.785358
15.877237,17,1218.785378
12.76015,14,1220.606539
1.1985551,2,1220.606602
1.9602091,3,1220.606615
1.1985551,2,1222.502486
3.9590473,5,1224.396316
10.277194,11,1224.396597
26.565117,29,1226.784713
14.197648,15,1226.784801
14.76015,16,1226.784819
4.1234093,5,1226.784833
4.959018,6,1226.784847
23.791395,26,1226.78486
9.197648,10,1228.783826
6.9590125,8,1228.784184
11.760149,13,1230.755203
16.760149,18,1230.7553
6.9590125,8,1230.755326
13.078331,14,1232.57981
6.9590125,8,1232.579885
15.959012,17,1232.579907
9.123406,10,1232.579921
2.9592168,4,1235.469287
1.1240078,2,1235.469691
11.959012,13,1235.469846
9.197648,10,1235.470024
6.9590125,8,1235.470172
10.959012,12,1237.428168
6.9590125,8,1237.428255
4.2772,5,1237.428276
7.9590125,9,1237.428292
9.959012,11,1239.327012
3.9590473,5,1239.327096
5.277195,6,1239.32712
7.1234064,8,1239.327138
17.989439,19,1239.327154
8.959012,10,1241.084181
18.959011,20,1241.084254
6.9590125,8,1243.969615
11.98944,13,1243.969695
12.959012,14,1243.969712
13.959012,15,1243.969726
8.123406,9,1245.781015
3.9590473,5,1245.781101
2.9592168,4,1245.781124
5.1976495,6,1245.781143
7.9590125,9,1247.89414
9.959012,11,1247.89424
18.959011,20,1247.894259
11.123406,12,1249.913358
7.9590125,9,1249.91345
4.2772,5,1249.913475
6.9590125,8,1249.913492
6.98944,8,1252.62035
8.277194,9,1252.620441
5.9590135,7,1252.620463
10.959012,12,1252.62048
5.9590135,7,1252.620496
1.9602091,3,1252.620511
17.959011,19,1252.620525
1.9602091,3,1254.682626
10.054113,11,1254.682716
4.2772,5,1254.682739
7.1976485,8,1256.503801
3.9590473,5,1256.503888
2.9592168,4,1258.418081
3.9590473,5,1258.418154
17.054111,18,1258.418169
1.1985551,2,1258.418179
4.98944,6,1258.418188
1.9602091,3,1258.418198
1.9602091,3,1258.418207
7.9590125,9,1261.022082
6.98944,8,1261.022155
5.9590135,7,1261.022172
10.959012,12,1261.022183
3.9590473,5,1263.109501
3.1976752,4,1264.806892
0.96601653,2,1266.782645
1.9602091,3,1266.782739
4.959018,6,1269.374883
4.0841436,5,1269.374979
12.959012,14,1269.375002
13.959012,15,1269.37502
16.275343,17,1269.375036
6.9590125,8,1269.375051
16.121555,17,1271.397377
5.98944,7,1273.300421
9.924627,11,1273.300521
6.197649,7,1273.306197
10.761141,12,1273.306366
8.959012,10,1273.306497
13.959012,15,1273.306621
14.957162,16,1273.306747
1.1240078,2,1273.306874
1.9602091,3,1275.168873
8.760319,10,1275.16901
10.959012,12,1275.169105
13.760318,15,1275.169135
16.959011,18,1277.888921
1.0543947,2,1277.889216
10.959012,12,1277.889357
8.985717,10,1279.958162
2.2773986,3,1279.958225
3.9590473,5,1279.958237
8.959012,10,1281.872113
1.9894304,3,1281.872208
1.1240078,2,1283.98698
11.197648,12,1283.987431
7.9590125,9,1286.782243
1.2765543,2,1286.782324
10.959012,12,1286.78234
4.959018,6,1286.782354
6.9590125,8,1286.782367
5.120533,6,1286.78238
15.760149,17,1286.782393
1.0508548,2,1286.782406
3.9590473,5,1286.782418
4.9571776,6,1288.58665
9.644766,11,1288.586749
3.9572065,5,1288.586771
15.957171,17,1288.586787
12.98944,14,1288.586804
1.8816142,3,1290.552859
4.9571776,6,1290.553139
7.9590125,9,1292.356272
7.9590125,9,1292.356367
26.117592,27,1292.356387
8.275344,9,1292.356398
2.5824723,4,1295.105127
0.96601653,2,1295.105214
2.5634325,4,1295.105237
1.7649229,3,1295.105254
2.9851782,4,1295.105271
15.951346,17,1295.105288
2.757267,4,1296.957352
6.957172,8,1296.957581
19.117592,20,1296.957717
24.07648,25,1296.957758
5.554613,7,1298.818964
8.957162,10,1298.819046
4.5566325,6,1298.819064
11.957162,13,1298.819079
13.959012,15,1298.819093
1.597429,3,1298.819107
12.985476,14,1298.81912
12.953185,14,1298.819133
5.9590135,7,1300.622356
2.5152087,4,1300.622421
2.3974714,4,1303.283418
5.9537463,7,1303.283504
1.5982071,3,1303.283529
5.985982,7,1303.283545
3.2000465,5,1305.178795
13.952922,15,1305.178885
3.9590473,5,1307.006749
7.7507753,9,1307.006839
4.9571724,6,1308.990515
13.951887,15,1311.101597
14.806818,17,1311.101682
12.197648,13,1313.239236
2.403409,4,1313.239303
10.324689,13,1313.239316
4.801955,7,1313.239327
2.3959103,4,1315.155032
4.0056815,6,1315.155126
12.955304,14,1315.155155
2.4011736,4,1316.84859
9.054113,10,1316.848956
8.011364,11,1320.877095
6.404228,9,1320.877197
16.052263,17,1320.877226
2.4011736,4,1320.877249
3.2023098,5,1320.877322
4.7992997,7,1320.877347
27.959011,29,1320.877368
1.597429,3,1322.988372
6.404228,9,1322.988457
7.202709,10,1322.988478
4.801955,7,1324.972224
9.608773,13,1324.974551
0.91561085,2,1324.974617
1.6000372,3,1327.322011
10.409909,14,1327.322086
13.617081,18,1327.322101
10.53409,14,1327.32211
4.8045826,7,1329.283836
13.617081,18,1331.185879
14.420452,19,1331.186001
1.6000372,3,1331.186029
2.4515762,4,1333.196126
7.207992,10,1333.196409
4.0008187,6,1333.196541
4.801955,7,1336.049139
3.2045453,5,1338.185863
2.398546,4,1338.185949
3.2023098,5,1338.185998
3.2045453,5,1338.186018
16.018644,21,1338.186032
2.5660536,4,1340.118716
14.934171,19,1342.118118
16.013796,21,1342.11819
8.559653,11,1344.436308
5.5963836,8,1344.447551
17.374807,22,1344.44761
11.134788,14,1344.447627
1.597429,3,1344.447638
1.597429,3,1344.447649
12.012964,16,1346.248335
7.202709,10,1346.248414
2.3959103,4,1346.248433
4.0008187,6,1346.248447
18.735205,23,1348.405066
2.4489145,4,1350.347842
10.606127,14,1353.074756
1.597429,3,1353.074849
13.562104,16,1355.106846
21.056904,30,1355.106921
8.171381,11,1355.10694
3.3694255,5,1355.106956
2.7591155,4,1356.948164
4.361383,6,1356.948267
21.24675,30,1356.948295
6.7670274,9,1356.948318
15.312588,21,1356.948349
22.840904,30,1356.94837
7.2990074,11,1356.948391
5.673126,7,1358.894403
4.554792,6,1358.894491
1.9602091,3,1358.89451
15.771082,20,1358.894525
13.171255,17,1358.894538
22.209188,28,1358.894552
10.169444,13,1358.894565
8.559653,11,1358.894577
1.597429,3,1361.409095
23.983372,30,1361.40915
1.597429,3,1361.409164
1.1240078,2,1361.409174
16.945925,22,1361.409183
13.291427,18,1361.409192
15.092364,20,1363.497795
8.39996,10,1363.497884
10.004468,12,1363.497908
1.9602091,3,1365.302627
1.9602091,3,1365.302712
2.123509,3,1365.302734
2.123509,3,1365.302753
9.601057,11,1367.283083
6.5564337,8,1367.283176
5.98944,7,1370.03204
1.1240078,2,1370.032123
3.9590473,5,1370.037735
15.760149,17,1370.037771
6.197649,7,1372.17147
4.959018,6,1374.016954
11.354909,13,1374.017024
7.9590125,9,1375.807789
6.9590125,8,1378.282203
3.9590473,5,1378.282284
5.9590135,7,1378.282306
4.27535,5,1379.889029
9.195798,10,1381.783588
1.8555311,3,1381.783682
7.9590125,9,1381.783709
1.9602091,3,1383.725769
11.756068,13,1383.725845
18.964693,21,1383.725868
11.757918,13,1383.725885
17.362421,19,1383.725901
8.275344,9,1383.725915
10.959012,12,1383.725931
11.754481,13,1386.587006
7.98944,9,1386.58709
13.959012,15,1386.59401
4.959018,6,1386.594066
10.760178,12,1388.392632
8.197649,9,1388.392758
14.922313,16,1390.269828
12.957162,14,1390.269956
9.197648,10,1390.270056
20.362421,22,1390.270089
1.9602091,3,1390.270118
21.561285,23,1394.81714
16.959011,18,1394.817203
4.959018,6,1394.817217
4.959018,6,1396.706637
7.9590125,9,1396.706716
20.197647,21,1396.706736
3.277229,4,1398.698505
11.98944,13,1398.698589
8.123406,9,1400.718102
7.9590125,9,1400.718194
18.95716,20,1400.718216
11.98944,13,1400.718233
6.9590125,8,1400.718252
18.07648,19,1405.325523
7.9590125,9,1405.325615
19.959011,21,1405.325639
5.9590135,7,1405.325657
4.1976533,5,1407.115748
10.275344,11,1407.116011
1.9602091,3,1407.116151
11.959012,13,1407.116275
10.197648,11,1407.11639
9.959012,11,1407.116412
21.959011,23,1408.905768
5.9590135,7,1408.905849
3.9590473,5,1408.905866
1.278391,2,1408.90588
8.195799,9,1408.905893
2.9592168,4,1408.905905
7.9590125,9,1408.905918
4.959018,6,1408.905931
5.9571724,7,1411.645025
20.955582,22,1411.645095
11.98944,13,1411.645112
3.794167,5,1411.645125
10.955058,12,1413.212403
11.953712,13,1413.212496
1.7649229,3,1413.212518
1.7649229,3,1413.212536
11.957162,13,1413.212551
21.119123,22,1415.023673
9.953473,11,1416.949343
1.7905216,3,1416.949579
4.9571686,6,1419.916983
1.597429,3,1419.917072
3.5852034,5,1419.917092
1.7649229,3,1419.917111
1.9602091,3,1419.917127
5.0742655,6,1419.917142
3.7603533,5,1421.749933
6.758478,8,1421.750118
9.56146,11,1421.750139
3.9553487,5,1421.750154
15.959012,17,1421.750167
8.951873,10,1421.75018
6.9553285,8,1421.750192
15.7583275,17,1423.7135
5.955059,7,1423.713585
9.760179,11,1423.713607
6.791293,9,1425.549176
7.2072763,9,1425.549284
6.9590125,8,1425.549313
22.756449,24,1428.232635
2.957371,4,1428.232698
17.193947,18,1428.232711
10.273499,11,1428.232721
1.597429,3,1428.232729
6.953697,9,1428.232738
7.9590125,9,1428.232746
2.7591155,4,1428.232755
7.406135,9,1430.026373
7.277194,8,1430.047686
5.957164,7,1430.047836
2.3959103,4,1432.170392
3.9590473,5,1432.170491
16.9484,18,1432.17052
3.9572015,5,1432.170543
1.6022727,3,1434.069045
5.556463,7,1434.069112
1.597429,3,1434.069124
4.98944,6,1434.069134
11.957162,13,1436.378918
11.957162,13,1436.378999
8.959012,10,1438.183041
3.2023098,5,1438.183127
12.957163,14,1442.069572
14.951348,16,1442.06967
8.957163,10,1442.069698
3.321628,5,1444.990778
7.207992,10,1444.990866
4.0056815,6,1444.990885
11.757918,13,1446.749069
7.98944,9,1446.749168
12.85117,14,1449.08543
8.009129,11,1450.921044
15.959012,17,1453.472759
10.414772,14,1455.115095
12.012181,16,1455.115189
8.86553,12,1455.11521
8.807637,12,1455.115228
4.0008187,6,1455.115243
8.810265,12,1458.882972
17.959011,19,1458.883069
2.398546,4,1463.721485
9.661803,13,1465.769333
3.1996822,5,1465.769455
12.014809,16,1467.920495
13.619316,18,1470.273653
8.003845,11,1470.273759
12.815945,17,1470.273796
17.739452,23,1470.273827
15.221588,20,1470.273856
14.412933,19,1470.273885
6.4068556,9,1470.273912
2.3959103,4,1474.121906
6.4015727,9,1474.122032
12.012181,16,1476.07055
8.003845,11,1476.070799
1.597429,3,1476.070881
3.9981632,6,1476.070934
19.222406,25,1478.789314
18.418613,24,1478.789401
24.357557,26,1478.789422
1.6022727,3,1480.606781
20.020885,26,1480.606869
5.6030917,8,1484.405738
1.597429,3,1484.405831
17.67579,23,1484.405853
4.857613,7,1484.405871
9.606117,13,1487.269603
4.117481,6,1489.415239
21.28143,27,1489.415327
11.208389,15,1491.488313
24.031849,30,1491.488418
17.620134,23,1491.488439
4.85233,7,1493.431692
13.617081,18,1493.468153
2.403409,4,1493.468328
20.827305,27,1496.014705
23.228086,30,1496.014771
16.816341,22,1496.014784
8.003845,11,1499.921067
6.409091,9,1499.921138
23.22543,30,1499.921152
6.528409,9,1499.921162
11.213673,15,1501.821196
4.003446,6,1501.821265
20.026169,26,1501.821281
8.810265,12,1501.821294
21.676188,28,1504.099156
23.228086,30,1508.048922
5.6079545,8,1508.049028
24.031849,30,1508.049056
8.8125,12,1509.8174
14.420452,19,1509.817479
14.420452,19,1509.817497
2.403409,4,1509.817509
12.813317,17,1509.817522
8.009129,11,1509.817533
20.023542,26,1509.817544
